CMDLINE python -m bench.bench_snapshotter memory /Users/joe.lynch/Aiven/ClickHouse/contrib/ /tmp/snapshot_dst 5
MEM 177.234375 1695383165.2712
MEM 177.640625 1695383165.3832
MEM 178.250000 1695383165.4948
MEM 179.078125 1695383165.6069
MEM 179.921875 1695383165.7188
MEM 180.671875 1695383165.8305
MEM 181.515625 1695383165.9383
MEM 182.343750 1695383166.0461
MEM 183.250000 1695383166.1583
MEM 184.125000 1695383166.2705
MEM 184.937500 1695383166.3837
MEM 185.828125 1695383166.4955
MEM 186.750000 1695383166.6074
MEM 187.578125 1695383166.7189
MEM 188.484375 1695383166.8305
MEM 189.359375 1695383166.9421
MEM 190.296875 1695383167.0538
MEM 191.109375 1695383167.1654
MEM 192.046875 1695383167.2772
MEM 192.859375 1695383167.3887
MEM 193.812500 1695383167.4988
MEM 194.640625 1695383167.6059
MEM 195.515625 1695383167.7178
MEM 196.343750 1695383167.8295
MEM 197.265625 1695383167.9415
MEM 198.125000 1695383168.0535
MEM 199.046875 1695383168.1653
MEM 200.000000 1695383168.2770
MEM 200.906250 1695383168.3887
MEM 201.625000 1695383168.5008
MEM 202.640625 1695383168.6123
MEM 219.609375 1695383168.7239
MEM 220.203125 1695383168.8356
MEM 221.125000 1695383168.9473
MEM 221.875000 1695383169.0554
MEM 222.703125 1695383169.1675
MEM 223.625000 1695383169.2795
MEM 223.828125 1695383169.3918
MEM 224.703125 1695383169.5037
MEM 225.500000 1695383169.6153
MEM 226.328125 1695383169.7227
MEM 227.218750 1695383169.8347
MEM 228.078125 1695383169.9467
MEM 228.953125 1695383170.0585
MEM 229.906250 1695383170.1703
MEM 230.781250 1695383170.2822
MEM 231.687500 1695383170.3940
MEM 232.531250 1695383170.5059
MEM 233.406250 1695383170.6178
MEM 234.281250 1695383170.7273
MEM 235.156250 1695383170.8388
MEM 236.093750 1695383170.9503
MEM 236.968750 1695383171.0619
MEM 237.843750 1695383171.1734
MEM 238.734375 1695383171.2849
MEM 239.656250 1695383171.3965
MEM 240.562500 1695383171.5056
MEM 241.265625 1695383171.6124
MEM 242.015625 1695383171.7246
MEM 242.718750 1695383171.8323
MEM 243.531250 1695383171.9446
MEM 244.453125 1695383172.0564
MEM 245.312500 1695383172.1647
MEM 246.046875 1695383172.2769
MEM 246.921875 1695383172.3892
MEM 247.734375 1695383172.4983
MEM 248.640625 1695383172.6106
MEM 249.375000 1695383172.7229
MEM 250.281250 1695383172.8350
MEM 251.578125 1695383172.9473
MEM 251.671875 1695383173.0549
MEM 252.296875 1695383173.1670
MEM 253.828125 1695383173.2791
MEM 254.515625 1695383173.3911
MEM 255.421875 1695383173.4988
MEM 256.250000 1695383173.6068
MEM 257.000000 1695383173.7171
MEM 257.843750 1695383173.8289
MEM 258.765625 1695383173.9361
MEM 259.640625 1695383174.0465
MEM 274.718750 1695383174.1585
MEM 275.000000 1695383174.2669
MEM 275.859375 1695383174.3791
MEM 276.671875 1695383174.4909
MEM 277.500000 1695383174.6009
MEM 278.468750 1695383174.7128
MEM 279.343750 1695383174.8247
MEM 280.234375 1695383174.9364
MEM 281.015625 1695383175.0454
MEM 281.796875 1695383175.1572
MEM 282.625000 1695383175.2688
MEM 283.468750 1695383175.3807
MEM 283.671875 1695383175.4928
MEM 283.890625 1695383175.6053
MEM 284.312500 1695383175.7174
MEM 285.140625 1695383175.8295
MEM 285.140625 1695383175.9415
MEM 285.140625 1695383176.0537
MEM 286.796875 1695383176.1654
MEM 286.796875 1695383176.2769
MEM 286.796875 1695383176.3886
MEM 286.796875 1695383176.5004
MEM 286.796875 1695383176.6122
MEM 286.796875 1695383176.7238
MEM 290.109375 1695383176.8355
MEM 290.437500 1695383176.9472
MEM 290.796875 1695383177.0587
MEM 293.171875 1695383177.1660
MEM 294.953125 1695383177.2780
MEM 298.796875 1695383177.3896
MEM 299.609375 1695383177.5009
MEM 300.640625 1695383177.6135
MEM 300.640625 1695383177.7255
MEM 300.640625 1695383177.8337
MEM 300.640625 1695383177.9461
MEM 300.640625 1695383178.0602
MEM 300.703125 1695383178.1721
MEM 300.703125 1695383178.2839
MEM 300.703125 1695383178.3956
MEM 300.703125 1695383178.5069
MEM 300.703125 1695383178.6179
MEM 300.703125 1695383178.7304
MEM 300.703125 1695383178.8427
MEM 300.703125 1695383178.9556
MEM 300.703125 1695383179.0679
MEM 300.703125 1695383179.1800
MEM 300.703125 1695383179.2919
MEM 300.703125 1695383179.4037
MEM 328.781250 1695383179.5159
MEM 328.781250 1695383179.6279
MEM 328.781250 1695383179.7401
MEM 328.781250 1695383179.8529
MEM 328.781250 1695383179.9655
MEM 328.781250 1695383180.0781
MEM 328.781250 1695383180.1908
MEM 328.781250 1695383180.3033
MEM 328.781250 1695383180.4162
MEM 328.781250 1695383180.5288
MEM 328.781250 1695383180.6412
MEM 328.781250 1695383180.7531
MEM 328.781250 1695383180.8658
MEM 328.781250 1695383180.9786
MEM 328.781250 1695383181.0909
MEM 328.781250 1695383181.2034
MEM 328.781250 1695383181.3160
MEM 328.781250 1695383181.4286
MEM 328.781250 1695383181.5364
MEM 328.781250 1695383181.6492
MEM 328.781250 1695383181.7621
MEM 328.781250 1695383181.8756
MEM 328.781250 1695383181.9880
MEM 328.781250 1695383182.0976
MEM 328.781250 1695383182.2101
MEM 328.781250 1695383182.3228
MEM 328.781250 1695383182.4357
MEM 328.781250 1695383182.5487
MEM 328.781250 1695383182.6609
MEM 328.781250 1695383182.7691
MEM 328.781250 1695383182.8821
MEM 328.781250 1695383182.9948
MEM 328.781250 1695383183.1048
MEM 328.781250 1695383183.2176
MEM 328.781250 1695383183.3304
MEM 328.781250 1695383183.4434
MEM 328.781250 1695383183.5563
MEM 328.781250 1695383183.6695
MEM 328.781250 1695383183.7823
MEM 328.781250 1695383183.8947
MEM 328.781250 1695383184.0070
MEM 328.781250 1695383184.1195
MEM 328.781250 1695383184.2322
MEM 328.781250 1695383184.3407
MEM 328.781250 1695383184.4534
MEM 328.781250 1695383184.5663
MEM 328.781250 1695383184.6791
MEM 328.781250 1695383184.7918
MEM 328.781250 1695383184.9044
MEM 328.781250 1695383185.0173
MEM 328.781250 1695383185.1303
MEM 328.781250 1695383185.2430
MEM 328.781250 1695383185.3556
MEM 328.781250 1695383185.4639
MEM 328.781250 1695383185.5728
MEM 328.781250 1695383185.6853
MEM 328.781250 1695383185.7973
MEM 328.781250 1695383185.9099
MEM 328.781250 1695383186.0229
MEM 328.781250 1695383186.1355
MEM 328.781250 1695383186.2472
MEM 328.781250 1695383186.3594
MEM 328.781250 1695383186.4696
MEM 328.781250 1695383186.5818
MEM 328.781250 1695383186.6938
MEM 328.781250 1695383186.8059
MEM 328.781250 1695383186.9188
MEM 328.781250 1695383187.0310
MEM 328.781250 1695383187.1433
MEM 328.781250 1695383187.2550
MEM 328.781250 1695383187.3673
MEM 328.781250 1695383187.4797
MEM 328.781250 1695383187.5923
MEM 328.781250 1695383187.7047
MEM 328.781250 1695383187.8170
MEM 328.781250 1695383187.9293
MEM 328.781250 1695383188.0416
MEM 328.781250 1695383188.1539
MEM 328.781250 1695383188.2661
MEM 328.781250 1695383188.3781
MEM 328.781250 1695383188.4910
MEM 328.781250 1695383188.6039
MEM 328.781250 1695383188.7141
MEM 328.781250 1695383188.8264
MEM 328.781250 1695383188.9372
MEM 328.781250 1695383189.0477
MEM 328.781250 1695383189.1570
MEM 328.781250 1695383189.2698
MEM 328.781250 1695383189.3817
MEM 328.781250 1695383189.4943
MEM 328.781250 1695383189.6072
MEM 328.781250 1695383189.7197
MEM 328.781250 1695383189.8325
MEM 328.781250 1695383189.9431
MEM 328.781250 1695383190.0510
MEM 328.781250 1695383190.1633
MEM 328.781250 1695383190.2713
MEM 328.781250 1695383190.3836
MEM 328.781250 1695383190.4965
MEM 328.781250 1695383190.6094
MEM 328.781250 1695383190.7220
MEM 328.781250 1695383190.8306
MEM 328.781250 1695383190.9429
MEM 328.781250 1695383191.0553
MEM 328.781250 1695383191.1680
MEM 328.781250 1695383191.2803
MEM 328.781250 1695383191.3924
MEM 328.781250 1695383191.5008
MEM 328.781250 1695383191.6136
MEM 328.781250 1695383191.7246
MEM 328.781250 1695383191.8370
MEM 328.781250 1695383191.9499
MEM 328.781250 1695383192.0608
MEM 328.781250 1695383192.1700
MEM 328.781250 1695383192.2828
MEM 328.781250 1695383192.3915
MEM 328.781250 1695383192.5043
MEM 328.781250 1695383192.6168
MEM 328.781250 1695383192.7292
MEM 328.781250 1695383192.8417
MEM 328.781250 1695383192.9547
MEM 328.781250 1695383193.0675
MEM 328.781250 1695383193.1804
MEM 328.781250 1695383193.2918
MEM 328.781250 1695383193.4047
MEM 328.781250 1695383193.5177
MEM 328.781250 1695383193.6305
MEM 328.781250 1695383193.7422
MEM 328.781250 1695383193.8547
MEM 328.781250 1695383193.9675
MEM 328.781250 1695383194.0799
MEM 328.781250 1695383194.1921
MEM 328.781250 1695383194.3046
MEM 328.781250 1695383194.4170
MEM 328.781250 1695383194.5292
MEM 328.781250 1695383194.6415
MEM 328.781250 1695383194.7539
MEM 328.781250 1695383194.8661
MEM 328.781250 1695383194.9785
MEM 328.781250 1695383195.0914
MEM 328.781250 1695383195.2042
MEM 328.781250 1695383195.3168
MEM 328.781250 1695383195.4293
MEM 328.781250 1695383195.5377
MEM 328.781250 1695383195.6505
MEM 328.781250 1695383195.7632
MEM 328.781250 1695383195.8761
MEM 328.781250 1695383195.9887
MEM 328.781250 1695383196.1012
MEM 328.781250 1695383196.2139
MEM 328.781250 1695383196.3263
MEM 328.781250 1695383196.4391
MEM 328.781250 1695383196.5476
MEM 328.781250 1695383196.6607
MEM 328.781250 1695383196.7734
MEM 328.781250 1695383196.8860
MEM 328.781250 1695383196.9954
MEM 328.781250 1695383197.1078
MEM 328.781250 1695383197.2203
MEM 328.781250 1695383197.3329
MEM 328.781250 1695383197.4455
MEM 328.781250 1695383197.5581
MEM 328.781250 1695383197.6698
MEM 328.781250 1695383197.7826
MEM 328.781250 1695383197.8956
MEM 328.781250 1695383198.0084
MEM 328.781250 1695383198.1213
MEM 328.781250 1695383198.2337
MEM 328.781250 1695383198.3465
MEM 328.781250 1695383198.4559
MEM 328.781250 1695383198.5672
MEM 328.781250 1695383198.6802
MEM 328.781250 1695383198.7927
MEM 328.781250 1695383198.9060
MEM 328.781250 1695383199.0189
MEM 328.781250 1695383199.1315
MEM 328.781250 1695383199.2440
MEM 328.781250 1695383199.3531
MEM 328.781250 1695383199.4660
MEM 328.781250 1695383199.5759
MEM 328.781250 1695383199.6892
MEM 328.781250 1695383199.8015
MEM 328.781250 1695383199.9122
MEM 328.781250 1695383200.0244
MEM 328.781250 1695383200.1370
MEM 328.781250 1695383200.2494
MEM 328.781250 1695383200.3624
MEM 328.781250 1695383200.4751
MEM 328.781250 1695383200.5886
MEM 328.781250 1695383200.7016
MEM 328.781250 1695383200.8138
MEM 328.781250 1695383200.9277
MEM 328.781250 1695383201.0405
MEM 328.781250 1695383201.1531
MEM 328.781250 1695383201.2653
MEM 328.781250 1695383201.3788
MEM 328.781250 1695383201.4913
MEM 328.781250 1695383201.6039
MEM 328.781250 1695383201.7164
MEM 328.781250 1695383201.8284
MEM 328.781250 1695383201.9410
MEM 328.781250 1695383202.0535
MEM 328.781250 1695383202.1667
MEM 328.781250 1695383202.2748
MEM 328.781250 1695383202.3833
MEM 328.781250 1695383202.4935
MEM 328.781250 1695383202.6066
MEM 328.781250 1695383202.7193
MEM 328.781250 1695383202.8321
MEM 328.781250 1695383202.9446
MEM 328.781250 1695383203.0574
MEM 328.781250 1695383203.1701
MEM 328.781250 1695383203.2832
MEM 328.781250 1695383203.3956
MEM 328.781250 1695383203.5075
MEM 328.781250 1695383203.6196
MEM 328.781250 1695383203.7321
MEM 328.781250 1695383203.8440
MEM 328.781250 1695383203.9562
MEM 328.781250 1695383204.0689
MEM 328.781250 1695383204.1816
MEM 328.781250 1695383204.2939
MEM 328.781250 1695383204.4065
MEM 328.781250 1695383204.5177
MEM 328.781250 1695383204.6305
MEM 328.781250 1695383204.7423
MEM 328.781250 1695383204.8565
MEM 328.781250 1695383204.9694
MEM 328.781250 1695383205.0826
MEM 328.781250 1695383205.1927
MEM 328.781250 1695383205.3010
MEM 328.781250 1695383205.4138
MEM 328.781250 1695383205.5261
MEM 328.781250 1695383205.6391
MEM 328.781250 1695383205.7472
MEM 328.781250 1695383205.8604
MEM 328.781250 1695383205.9732
MEM 328.781250 1695383206.0861
MEM 328.781250 1695383206.1959
MEM 328.781250 1695383206.3088
MEM 328.781250 1695383206.4212
MEM 328.781250 1695383206.5341
MEM 328.781250 1695383206.6471
MEM 328.781250 1695383206.7554
MEM 328.781250 1695383206.8653
MEM 328.781250 1695383206.9781
MEM 328.781250 1695383207.0907
MEM 328.781250 1695383207.1988
MEM 328.781250 1695383207.3115
MEM 328.781250 1695383207.4240
MEM 328.781250 1695383207.5343
MEM 328.781250 1695383207.6464
MEM 328.781250 1695383207.7586
MEM 328.781250 1695383207.8713
MEM 328.781250 1695383207.9814
MEM 328.781250 1695383208.0938
MEM 328.781250 1695383208.2014
MEM 328.781250 1695383208.3107
MEM 328.781250 1695383208.4183
MEM 328.781250 1695383208.5307
MEM 328.781250 1695383208.6413
MEM 328.781250 1695383208.7519
MEM 328.781250 1695383208.8618
MEM 328.781250 1695383208.9745
MEM 328.781250 1695383209.0871
MEM 328.781250 1695383209.1990
MEM 328.781250 1695383209.3118
MEM 328.781250 1695383209.4199
MEM 328.781250 1695383209.5326
MEM 328.781250 1695383209.6453
MEM 328.781250 1695383209.7573
MEM 328.781250 1695383209.8664
MEM 328.781250 1695383209.9793
MEM 328.781250 1695383210.0888
MEM 328.781250 1695383210.1965
MEM 328.781250 1695383210.3047
MEM 328.781250 1695383210.4171
MEM 328.781250 1695383210.5296
MEM 328.781250 1695383210.6423
MEM 328.781250 1695383210.7513
MEM 328.781250 1695383210.8639
MEM 328.781250 1695383210.9766
MEM 328.781250 1695383211.0888
MEM 328.781250 1695383211.2013
MEM 328.781250 1695383211.3137
MEM 328.781250 1695383211.4260
MEM 328.781250 1695383211.5385
MEM 328.781250 1695383211.6507
MEM 328.781250 1695383211.7634
MEM 328.781250 1695383211.8758
MEM 328.781250 1695383211.9887
MEM 328.781250 1695383212.0996
MEM 328.781250 1695383212.2123
MEM 328.781250 1695383212.3248
MEM 328.781250 1695383212.4345
MEM 328.781250 1695383212.5472
MEM 328.781250 1695383212.6585
MEM 328.781250 1695383212.7711
MEM 328.781250 1695383212.8799
MEM 328.781250 1695383212.9925
MEM 328.781250 1695383213.1048
MEM 328.781250 1695383213.2170
MEM 328.781250 1695383213.3293
MEM 328.781250 1695383213.4417
MEM 328.781250 1695383213.5670
MEM 328.781250 1695383213.6798
MEM 328.781250 1695383213.7925
MEM 328.781250 1695383213.9021
MEM 328.781250 1695383214.0149
MEM 328.781250 1695383214.1279
MEM 328.781250 1695383214.2402
MEM 328.781250 1695383214.3530
MEM 328.781250 1695383214.4655
MEM 328.781250 1695383214.5780
MEM 328.781250 1695383214.6900
MEM 328.781250 1695383214.8024
MEM 328.781250 1695383214.9148
MEM 328.781250 1695383215.0276
MEM 328.781250 1695383215.1405
MEM 328.781250 1695383215.2526
MEM 328.781250 1695383215.3650
MEM 328.781250 1695383215.4775
MEM 328.781250 1695383215.5900
MEM 328.781250 1695383215.7002
MEM 328.781250 1695383215.8096
MEM 328.781250 1695383215.9232
MEM 328.781250 1695383216.0360
MEM 328.781250 1695383216.1481
MEM 328.781250 1695383216.2605
MEM 328.781250 1695383216.3727
MEM 328.781250 1695383216.4847
MEM 328.781250 1695383216.5970
MEM 328.781250 1695383216.7051
MEM 328.781250 1695383216.8181
MEM 328.781250 1695383216.9306
MEM 328.781250 1695383217.0432
MEM 328.781250 1695383217.1560
MEM 328.781250 1695383217.2687
MEM 328.781250 1695383217.3812
MEM 328.781250 1695383217.4935
MEM 328.781250 1695383217.6039
MEM 328.781250 1695383217.7168
MEM 328.781250 1695383217.8298
MEM 328.781250 1695383217.9424
MEM 328.781250 1695383218.0510
MEM 328.781250 1695383218.1635
MEM 328.781250 1695383218.2762
MEM 328.781250 1695383218.3891
MEM 328.781250 1695383218.5019
MEM 328.781250 1695383218.6145
MEM 328.781250 1695383218.7270
MEM 328.781250 1695383218.8398
MEM 328.781250 1695383218.9528
MEM 328.781250 1695383219.0656
MEM 328.781250 1695383219.1783
MEM 328.781250 1695383219.2862
MEM 328.781250 1695383219.3989
MEM 328.781250 1695383219.5105
MEM 328.781250 1695383219.6236
MEM 328.781250 1695383219.7365
MEM 328.781250 1695383219.8490
MEM 328.781250 1695383219.9613
MEM 328.781250 1695383220.0740
MEM 328.781250 1695383220.1869
MEM 328.781250 1695383220.2999
MEM 328.781250 1695383220.4121
MEM 328.781250 1695383220.5242
MEM 328.781250 1695383220.6340
MEM 328.781250 1695383220.7449
MEM 328.781250 1695383220.8563
MEM 328.781250 1695383220.9667
MEM 328.781250 1695383221.0792
MEM 328.781250 1695383221.1894
MEM 328.781250 1695383221.3020
MEM 328.781250 1695383221.4150
MEM 328.781250 1695383221.5270
MEM 328.781250 1695383221.6362
MEM 328.781250 1695383221.7488
MEM 328.781250 1695383221.8592
MEM 328.781250 1695383221.9707
MEM 328.781250 1695383222.0807
MEM 328.781250 1695383222.1887
MEM 328.781250 1695383222.3015
MEM 328.781250 1695383222.4140
MEM 328.781250 1695383222.5263
MEM 328.781250 1695383222.6383
MEM 328.781250 1695383222.7471
MEM 328.781250 1695383222.8595
MEM 328.781250 1695383222.9724
MEM 328.781250 1695383223.0854
MEM 328.781250 1695383223.1981
MEM 328.781250 1695383223.3108
MEM 328.781250 1695383223.4238
MEM 328.781250 1695383223.5363
MEM 328.781250 1695383223.6487
MEM 328.781250 1695383223.7613
MEM 328.781250 1695383223.8732
MEM 328.781250 1695383223.9860
MEM 328.781250 1695383224.0983
MEM 328.781250 1695383224.2108
MEM 328.781250 1695383224.3233
MEM 328.781250 1695383224.4345
MEM 328.781250 1695383224.5472
MEM 328.781250 1695383224.6598
MEM 328.781250 1695383224.7718
MEM 328.781250 1695383224.8841
MEM 328.781250 1695383224.9940
MEM 328.781250 1695383225.1056
MEM 328.781250 1695383225.2156
MEM 328.781250 1695383225.3278
MEM 328.781250 1695383225.4402
MEM 328.781250 1695383225.5523
MEM 328.781250 1695383225.6635
MEM 328.781250 1695383225.7757
MEM 328.781250 1695383225.8889
MEM 328.781250 1695383225.9967
MEM 328.781250 1695383226.1093
MEM 328.781250 1695383226.2221
MEM 328.781250 1695383226.3349
MEM 328.781250 1695383226.4478
MEM 328.781250 1695383226.5605
MEM 328.781250 1695383226.6737
MEM 328.781250 1695383226.7863
MEM 328.781250 1695383226.8992
MEM 328.781250 1695383227.0119
MEM 328.781250 1695383227.1246
MEM 328.781250 1695383227.2372
MEM 328.781250 1695383227.3500
MEM 328.781250 1695383227.4579
MEM 328.781250 1695383227.5704
MEM 328.781250 1695383227.6790
MEM 328.781250 1695383227.7915
MEM 328.781250 1695383227.9040
MEM 328.781250 1695383228.0119
MEM 328.781250 1695383228.1243
MEM 328.781250 1695383228.2362
MEM 328.781250 1695383228.3488
MEM 328.781250 1695383228.4612
MEM 328.781250 1695383228.5735
MEM 328.781250 1695383228.6857
MEM 328.781250 1695383228.7982
MEM 328.781250 1695383228.9109
MEM 328.781250 1695383229.0235
MEM 328.781250 1695383229.1345
MEM 328.781250 1695383229.2448
MEM 328.781250 1695383229.3575
MEM 328.781250 1695383229.4703
MEM 328.781250 1695383229.5828
MEM 328.781250 1695383229.6953
MEM 328.781250 1695383229.8078
MEM 328.781250 1695383229.9190
MEM 328.781250 1695383230.0314
MEM 328.781250 1695383230.1441
MEM 328.781250 1695383230.2564
MEM 328.781250 1695383230.3680
MEM 328.781250 1695383230.4806
MEM 328.781250 1695383230.5922
MEM 328.781250 1695383230.7051
MEM 328.781250 1695383230.8179
MEM 328.781250 1695383230.9304
MEM 328.781250 1695383231.0410
MEM 328.781250 1695383231.1531
MEM 328.781250 1695383231.2654
MEM 328.781250 1695383231.3777
MEM 328.781250 1695383231.4905
MEM 328.781250 1695383231.6032
MEM 328.781250 1695383231.7158
MEM 328.781250 1695383231.8289
MEM 328.781250 1695383231.9416
MEM 328.781250 1695383232.0543
MEM 328.781250 1695383232.1668
MEM 328.781250 1695383232.2772
MEM 328.781250 1695383232.3901
MEM 328.781250 1695383232.5030
MEM 328.781250 1695383232.6157
MEM 328.781250 1695383232.7240
MEM 328.781250 1695383232.8365
MEM 328.781250 1695383232.9472
MEM 328.781250 1695383233.0579
MEM 328.781250 1695383233.1706
MEM 328.781250 1695383233.2810
MEM 328.781250 1695383233.3935
MEM 328.781250 1695383233.5062
MEM 328.781250 1695383233.6188
MEM 328.781250 1695383233.7315
MEM 328.781250 1695383233.8442
MEM 328.781250 1695383233.9570
MEM 328.781250 1695383234.0700
MEM 328.781250 1695383234.1827
MEM 328.781250 1695383234.2951
MEM 328.781250 1695383234.4042
MEM 328.781250 1695383234.5155
MEM 328.781250 1695383234.6280
MEM 328.781250 1695383234.7403
MEM 328.781250 1695383234.8529
MEM 328.781250 1695383234.9637
MEM 328.781250 1695383235.0768
MEM 328.781250 1695383235.1895
MEM 328.781250 1695383235.3022
MEM 328.781250 1695383235.4102
MEM 328.781250 1695383235.5233
MEM 328.781250 1695383235.6361
MEM 328.781250 1695383235.7453
MEM 328.781250 1695383235.8578
MEM 328.781250 1695383235.9701
MEM 328.781250 1695383236.0827
MEM 328.781250 1695383236.1947
MEM 328.781250 1695383236.3074
MEM 328.781250 1695383236.4201
MEM 328.781250 1695383236.5285
MEM 328.781250 1695383236.6412
MEM 328.781250 1695383236.7537
MEM 328.781250 1695383236.8660
MEM 328.781250 1695383236.9785
MEM 328.781250 1695383237.0874
MEM 328.781250 1695383237.1966
MEM 328.781250 1695383237.3091
MEM 328.781250 1695383237.4219
MEM 328.781250 1695383237.5346
MEM 328.781250 1695383237.6456
MEM 328.781250 1695383237.7582
MEM 328.781250 1695383237.8707
MEM 328.781250 1695383237.9797
MEM 328.781250 1695383238.0927
MEM 328.781250 1695383238.2055
MEM 328.781250 1695383238.3182
MEM 328.781250 1695383238.4311
MEM 328.781250 1695383238.5439
MEM 328.781250 1695383238.6569
MEM 328.781250 1695383238.7697
MEM 328.781250 1695383238.8820
MEM 328.781250 1695383238.9946
MEM 328.781250 1695383239.1072
MEM 328.781250 1695383239.2199
MEM 328.781250 1695383239.3325
MEM 328.781250 1695383239.4453
MEM 328.781250 1695383239.5575
MEM 328.781250 1695383239.6697
MEM 328.781250 1695383239.7811
MEM 328.781250 1695383239.8938
MEM 328.781250 1695383240.0063
MEM 328.781250 1695383240.1187
MEM 328.781250 1695383240.2309
MEM 328.781250 1695383240.3435
MEM 328.781250 1695383240.4550
MEM 328.781250 1695383240.5675
MEM 328.781250 1695383240.6797
MEM 328.781250 1695383240.7923
MEM 328.781250 1695383240.9047
MEM 328.781250 1695383241.0147
MEM 328.781250 1695383241.1273
MEM 328.781250 1695383241.2399
MEM 328.781250 1695383241.3497
MEM 328.781250 1695383241.4575
MEM 328.781250 1695383241.5686
MEM 328.781250 1695383241.6810
MEM 328.781250 1695383241.7935
MEM 328.781250 1695383241.9062
